CAMPUS,DIVISION,CRN,SUBJ,CRSE,TITLE,XLST,START DATE,END DATE,LOCATION,DAYS TIME,SCHD,INST METHOD,INSTRUCTOR,CRHRS,QUOTA,ENRL,AVAIL,FTES,STATUS,TOTAL CAMPUS FTES,TOTAL DIVISION FTES,POT
Jamestown,Arts/Humanities/Social Science,4249,PSY,1550,Stress & Coping,126,24-Aug,18-Dec,ONLN ZOOM,.M.W... 03:00 PM-04:15 PM,LE,001,"Mitchell, Tracey",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4250,PSY,2510,Life Span Development,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Baruth, Katey",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,4251,PSY,2510,Life Span Development,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Baruth, Katey",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,4255,PSY,2510,Life Span Development,127,24-Aug,18-Dec,HULT 204,.M.W... 11:00 AM-12:15 PM,LE,000,"Mitchell, Tracey",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4256,PSY,2510,Life Span Development,127,24-Aug,18-Dec,ONLN ZOOM,.M.W... 11:00 AM-12:15 PM,LE,001,"Mitchell, Tracey",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4257,PSY,2520,Child Development,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Funke, Renee",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,4258,PSY,2520,Child Development,129,24-Aug,18-Dec,HULT 267,.M..... 09:30 AM-10:45 AM,LE,005,"Funke, Renee",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4259,PSY,2520,Child Development,129,24-Aug,18-Dec,ONLN ZOOM,.M..... 09:30 AM-10:45 AM,LE,003,"Funke, Renee",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4260,PSY,2530,Social Psychology,130,24-Aug,18-Dec,SHEL 138,.M.W... 01:30 PM-02:45 PM,LE,000,"Zeiders-Weber, Joshua",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4264,PSY,2530,Social Psychology,130,24-Aug,18-Dec,ONLN ZOOM,.M.W... 01:30 PM-02:45 PM,LE,001,"Zeiders-Weber, Joshua",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4273,PSY,2540,Interpersonal/Group Dynamics,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Lachappelle, Francis",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,4265,PSY,2550,Psychology of Adolescence,156,24-Aug,18-Dec,HULT 267,...W... 09:30 AM-10:45 AM,LE,005,"Funke, Renee",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4484,PSY,2550,Psychology of Adolescence,156,24-Aug,18-Dec,ONLN ZOOM,...W... 09:30 AM-10:45 AM,LE,003,"Funke, Renee",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4236,PSY,2560,Abnormal Behavior,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Corapi, Frank",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,4266,PSY,2560,Abnormal Behavior,131,24-Aug,18-Dec,CARN 167,.M.W... 04:30 PM-05:45 PM,LE,000,"Olson, Kristin",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4268,PSY,2560,Abnormal Behavior,131,24-Aug,18-Dec,ONLN ZOOM,.M.W... 04:30 PM-05:45 PM,LE,001,"Olson, Kristin",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,5183,PSY,2590,Cross-Cultural Psychology,444,24-Aug,18-Dec,HULT 204,..T.R.. 11:00 AM-12:15 PM,LE,000,"Zeiders-Weber, Joshua",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,5184,PSY,2590,Cross-Cultural Psychology,444,24-Aug,18-Dec,ONLN ZOOM,..T.R.. 11:00 AM-12:15 PM,LE,001,"Zeiders-Weber, Joshua",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4538,REL,1530,Anthropology of  Supernatural,252,24-Aug,18-Dec,SHEL 121,.M.W... 11:00 AM-12:15 PM,LE,006,"Scott, Chelsie",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,3884,SOC,1510,Intro to Sociology,,24-Aug,18-Dec,HULT 204,.M.W... 09:30 AM-10:45 AM,LE,000,"Scott, Chelsie",3,27,,27,,A,,,1
Jamestown,Arts/Humanities/Social Science,3886,SOC,1510,Intro to Sociology,,24-Aug,18-Dec,HULT 249,..T.R.. 09:30 AM-10:45 AM,LE,000,"Shoup, Glen",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,3887,SOC,1510,Intro to Sociology,,24-Aug,18-Dec,HULT 203,....R.. 06:00 PM-08:45 PM,LE,000,"Skinner, Allyn",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,3888,SOC,1510,Intro to Sociology,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Thomas, Siby",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,3889,SOC,1510,Intro to Sociology,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Thomas, Siby",3,27,,27,,A,,,1
Jamestown,Arts/Humanities/Social Science,3890,SOC,1510,Intro to Sociology,,29-Sep,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Thomas, Siby",3,26,,26,,A,,,6
Jamestown,Arts/Humanities/Social Science,5212,SOC,1510,Intro to Sociology,,24-Aug,18-Dec,HULT 203,.M.W... 01:30 PM-02:45 PM,LE,000,"McCune, Meghan",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,5312,SOC,1510,Intro to Sociology,51,24-Aug,18-Dec,HULT 208,..T.R.. 03:00 PM-04:15 PM,ITV,000,"Scott, Chelsie",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,4008,SOC,2550,Intro. to Dis/Ability Studies,162,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Bessette, Shannon",3,13,,13,,A,,,1
Jamestown,Arts/Humanities/Social Science,4481,SOC,2560,Criminology,155,24-Aug,18-Dec,HULT 267,..T.R.. 01:30 PM-02:45 PM,ITV,000,"Corapi, Frank",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,5162,SOC,2590,"Sex, Sexuality, and Gender",401,24-Aug,18-Dec,HULT 204,.M.W... 01:30 PM-02:45 PM,LE,006,"Scott, Chelsie",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,3970,SPA,1510,Introductory Spanish I,665,24-Aug,18-Dec,SHEL 138,..T.R.. 02:30 PM-04:25 PM,LL,000,"Richau, Michelle",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,3971,SPA,1510,Introductory Spanish I,665,24-Aug,18-Dec,ONLN ZOOM,..T.R.. 02:30 PM-04:25 PM,LL,001,"Richau, Michelle",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,5131,SPA,1510,Introductory Spanish I,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LL,002,"Richau, Michelle",3,24,,24,,A,,,1
Jamestown,Arts/Humanities/Social Science,3977,SPA,1520,Introductory Spanish II,650,24-Aug,18-Dec,SHEL 121,.M.W... 01:30 PM-03:25 PM,LL,000,"Richau, Michelle",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4045,SPA,1520,Introductory Spanish II,650,24-Aug,18-Dec,ONLN ZOOM,.M.W... 01:30 PM-03:25 PM,LL,001,"Richau, Michelle",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4693,SPA,2510,Intermediate Spanish I,,4-Sep,14-Jun,HSNYJM BRC,....... TBD-TBD,LE,000,"Potter, Kari",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4706,SPA,2510,Intermediate Spanish I,,4-Sep,20-Jan,HSNYJM CASS,....... TBD-TBD,LE,000,"Avila, Traci",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4765,SPA,2510,Intermediate Spanish I,,4-Sep,14-Jun,HSNYJM DUN,....... TBD-TBD,LE,000,"Lugo-Alfaro, Miriam",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4802,SPA,2510,Intermediate Spanish I,,4-Sep,14-Jun,HSNYJM FRE,....... TBD-TBD,LE,000,"Cruver, Cathleen",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4900,SPA,2510,Intermediate Spanish I,,4-Sep,14-Jun,HSNYJM RAN,....... TBD-TBD,LE,000,"Rose, Sarah",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4931,SPA,2510,Intermediate Spanish I,,4-Sep,14-Jun,HSNYJM SIL,....... TBD-TBD,LE,000,"VanDette, Albert",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5256,SPA,2510,Intermediate Spanish I,,4-Sep,14-Jun,HSNYJM DUN,....... TBD-TBD,LE,000,"Lugo-Alfaro, Miriam",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5352,SPA,2510,Intermediate Spanish I,,4-Sep,20-Jan,HSNYJM JHS,....... TBD-TBD,LE,000,"Logan, Luz",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4766,SPA,2520,Intermediate Spanish II,,4-Sep,14-Jun,HSNYJM DUN,....... TBD-TBD,LE,000,"Lugo-Alfaro, Miriam",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4803,SPA,2520,Intermediate Spanish II,,4-Sep,14-Jun,HSNYJM FRE,....... TBD-TBD,LE,000,"Cruver, Cathleen",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4901,SPA,2520,Intermediate Spanish II,,4-Sep,14-Jun,HSNYJM RAN,....... TBD-TBD,LE,000,"Rose, Sarah",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5031,THE,1510,Introduction to Theatre,,4-Sep,20-Jan,HSNYJM SWC,....... TBD-TBD,LE,000,"Beichner-Miller, Christine",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4295,THE,1570,Acting,280,24-Aug,18-Dec,ARTW UP,..T.R.. 11:00 AM-12:15 PM,LE,000,"Drew, Emily",3,15,,15,,A,,,1
Jamestown,Arts/Humanities/Social Science,4858,THE,1570,Acting,,4-Sep,20-Jan,HSNYJM JHS,....... TBD-TBD,LE,000,"Tehan, Christopher",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4296,THE,2570,Acting II,280,24-Aug,18-Dec,ARTW UP,..T.R.. 11:00 AM-12:15 PM,LE,000,"Drew, Emily",3,5,,5,,A,,,1
Jamestown,Continuing Education,5195,CECT,7193,Good Skills,,24-Aug,17-Sep,HULT 284,.MTWRF. 08:00 AM-03:30 PM,CEC,004,STAFF,,20,,20,,A,,,E
Jamestown,Continuing Education,5196,CECT,7193,Good Skills,,28-Sep,22-Oct,HULT 284,.MTWRF. 08:00 AM-03:30 PM,CEC,004,STAFF,,20,,20,,A,,,E
Jamestown,Continuing Education,5197,CECT,7193,Good Skills,,26-Oct,18-Nov,HULT 284,.MTWRF. 08:00 AM-03:30 PM,CEC,004,STAFF,,20,,20,,A,,,E
Jamestown,Continuing Education,5434,CECT,7193,Good Skills,,23-Nov,18-Dec,HULT 284,.MTWRF. 08:00 AM-03:30 PM,CEC,004,STAFF,,20,,20,,A,,,E
Jamestown,Health Sciences,3812,CERN,1510,NUR 1510 Review Session,,24-Aug,18-Dec,SHEL 332,.M..... 09:00 AM-09:45 AM,TU,000,"Johnson, Allison",,80,,80,,A,,,1
Jamestown,Health Sciences,4427,HCR,1200,Intro to Healthcare Studies,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Dunn, Rose",3,24,,24,,A,,,1
Jamestown,Health Sciences,4758,HCR,1210,Introduction to Disease,,4-Sep,20-Jan,HSNYJM DUN,....... TBD-TBD,LE,000,"Delgado, Kimberly",1,50,,50,,A,,,HS1
Jamestown,Health Sciences,4314,HCR,1300,Adult & Child CPR/AED,,29-Sep,4-Nov,SHEL 117,......S 10:00 AM-06:00 PM,LE,000,"Whitmore, Kathleen",0.5,20,,20,,A,,,3
Jamestown,Health Sciences,4315,HCR,1310,First Aid & Mental Health,,29-Sep,4-Nov,SHEL 117,......S 10:00 AM-06:00 PM,LE,000,"Whitmore, Kathleen",0.5,20,,20,,A,,,3
Jamestown,Health Sciences,5290,HCR,1450,Emergency Medical Technology,,24-Aug,18-Dec,SHEL 334A,.M.WR.. 06:00 PM-09:00 PM,LL,000,"Smith, Robert",7,15,,15,,A,,,1
Jamestown,Health Sciences,5291,HCR,1450,Emergency Medical Technology,,24-Aug,18-Dec,SHEL 334A,.M.WR.. 06:00 PM-09:00 PM,LL,000,"Smith, Robert",7,,,,,A,,,1
Jamestown,Health Sciences,4428,HCR,2100,Kinesiology,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"O'Brien, Jack",3,24,,24,,A,,,1
Jamestown,Health Sciences,5200,LPN,1110,Pharmacology & Dosage Calc,,24-Aug,18-Dec,SHEL 119,.M.W... 11:00 AM-12:15 PM,LE,000,"Burrell, Heather",3,9,,9,,A,,,1
Jamestown,Health Sciences,5201,LPN,1120,PN Fundamentals,,24-Aug,18-Dec,SHEL 224,.....F. 09:30 AM-12:15 PM,LR,000,"Burrell, Heather",8,9,,9,,A,,,1
Jamestown,Health Sciences,5202,LPN,1120,PN Fundamentals - LAB,,24-Aug,18-Dec,SHEL 229,.M..... 01:15 PM-04:00 PM,LA,000,"Burrell, Heather",,9,,9,,A,,,1
Jamestown,Health Sciences,5202,LPN,1120,PN Fundamentals - LAB,,24-Aug,18-Dec,OFFC TBD,..T.R.. 06:00 AM-12:00 PM,LA,000,"Burrell, Heather",,9,,9,,A,,,1
Jamestown,Health Sciences,3814,NUR,1510,Foundations of Nursing - LAB,,24-Aug,18-Dec,SHEL 332,..T.R.. 07:00 AM-01:00 PM,LA,000,"Johnson, Allison",,37,,37,,A,,,1
Jamestown,Health Sciences,3815,NUR,1510,Foundations of Nursing - LAB,,24-Aug,18-Dec,SHEL 332,...W.F. 07:00 AM-01:00 PM,LA,000,"Johnson, Allison",,36,,36,,A,,,1
Jamestown,Health Sciences,5432,NUR,1510,Foundations of Nursing,,24-Aug,18-Dec,SHEL 332,.M..... 10:00 AM-12:05 PM,LR,000,"Johnson, Allison",7,80,,80,,A,,,1
Jamestown,Health Sciences,5432,NUR,1510,Foundations of Nursing,,24-Aug,18-Dec,SHEL 332,.M..... 01:15 PM-03:20 PM,LR,000,"Johnson, Allison",7,80,,80,,A,,,1
Jamestown,Health Sciences,3816,NUR,2350,Pharmacology For Nurses I,,24-Aug,18-Dec,SHEL 334A,..T.... 01:30 PM-02:45 PM,LE,000,"Bablak, Debra",1.5,60,,60,,A,,,1
Jamestown,Health Sciences,3818,NUR,2510,Health Restoration/Maint I,,24-Aug,18-Dec,SHEL 334A,.M..... 01:30 PM-03:25 PM,LR,000,"Bablak, Debra",8,70,,70,,A,,,1
Jamestown,Health Sciences,3818,NUR,2510,Health Restoration/Maint I,,24-Aug,18-Dec,SHEL 334A,..T.... 10:15 AM-12:10 PM,LR,000,"Bablak, Debra",8,70,,70,,A,,,1
Jamestown,Health Sciences,3819,NUR,2510,Health Restor/Maint I - LAB,,24-Aug,18-Dec,SHEL 334A,....... TBD-TBD,LA,000,"Bablak, Debra",,70,,70,,A,,,1
Jamestown,Health Sciences,3820,NUR,2550,Pathophysiology I,,24-Aug,18-Dec,SHEL 334A,.M..... 11:00 AM-12:15 PM,LE,000,"Bablak, Debra",1.5,70,,70,,A,,,1
Jamestown,Health Sciences,4093,OTA,1510,Foundation/Occupation/Therapy,,24-Aug,28-Sep,SHEL 117,....R.. 09:30 AM-12:15 PM,LE,000,"Tranum, Sarah",3,32,,32,,A,,,2
Jamestown,Health Sciences,4093,OTA,1510,Foundation/Occupation/Therapy,,24-Aug,28-Sep,SHEL 146,....R.. 01:30 PM-04:00 PM,LE,000,"Tranum, Sarah",3,32,,32,,A,,,2
Jamestown,Health Sciences,4094,OTA,1520,Human Conditions-Lifespan,,24-Aug,18-Dec,SHEL 117,..T.... 09:30 AM-12:15 PM,LR,000,"Swanson, Jessica",3,32,,32,,A,,,1
Jamestown,Health Sciences,4615,OTA,1520,Human Conditions-Lifespan,239,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LR,002,"Swanson, Jessica",3,20,,20,,A,,,1
Jamestown,Health Sciences,4436,OTA,2520,Adulthood and Aging,,24-Aug,18-Dec,ONLN ZOOM,.....F. 11:00 AM-12:15 PM,LE,001,"Tranum, Sarah",2,15,,15,,A,,,1
Jamestown,Health Sciences,4324,OTA,2540,Community Based Practice,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LR,002,"Swanson, Jessica",1,15,,15,,A,,,1
Jamestown,Health Sciences,4325,OTA,2540,Community Based Practice - FW,,24-Aug,18-Dec,SHEL 117,...W... 10:00 AM-12:15 PM,FW,000,"Swanson, Jessica",,10,,10,,A,,,1
Jamestown,Health Sciences,4326,OTA,2540,Community Based Practice - FW,,24-Aug,18-Dec,SHEL 117,...W... 10:00 AM-12:15 PM,FW,000,"Tranum, Sarah",,10,,10,,A,,,1
Jamestown,Health Sciences,4333,OTA,2550,Tech. & Enviro. App for Living,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LR,002,"Swanson, Jessica",2,15,,15,,A,,,1
Jamestown,Health Sciences,4334,OTA,2550,Tech. & Enviro. App Liv - LAB,,24-Aug,18-Dec,SHEL 146,...W... 01:30 PM-04:00 PM,LA,000,"Tranum, Sarah",,15,,15,,A,,,1
Jamestown,Health Sciences,4435,OTA,2570,Classroom to Clinic-Prep,,24-Aug,18-Dec,ONLN ONLN,.....F. 09:30 AM-10:45 AM,LE,003,"Tranum, Sarah",2,15,,15,,A,,,1
Jamestown,Health Sciences,4327,OTA,2620,Physical Rehabilitation,,24-Aug,18-Dec,SHEL 146,.M.W... 09:00 AM-09:50 AM,LR,004,"Tranum, Sarah",3,15,,15,,A,,,1
Jamestown,Health Sciences,4329,OTA,2620,Physical Rehab - LAB,,24-Aug,18-Dec,SHEL 146,.M..... 10:00 AM-12:15 PM,LA,000,"Tranum, Sarah",,15,,15,,A,,,1
Jamestown,Multiple Divisions,4174,INT,1555,Inquire:Artificial Intelligenc,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Reisch, Christopher",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4180,INT,1555,"Inquire:But First, Coffee!",,24-Aug,4-Nov,SHEL 224,.M.W... 09:30 AM-10:45 AM,LE,000,"Richau, Michelle",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4183,INT,1555,Inquire:Cursive:Curse or Craft,,24-Aug,4-Nov,SHEL 221,..T.R.. 09:30 AM-10:45 AM,LE,000,"Griswold, Nancy",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4286,INT,1555,"Inquire:Music:Love,Death,Spiri",136,24-Aug,4-Nov,SHEL 138,.M.W.F. 09:30 AM-10:20 AM,LE,000,"Flory, Neil",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4287,INT,1555,"Inquire:Music:Love,Death,Spiri",136,24-Aug,4-Nov,ONLN ZOOM,.M.W.F. 09:30 AM-10:20 AM,LE,001,"Flory, Neil",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4288,INT,1555,"Inquire:Music:Love,Death,Spiri",137,24-Aug,4-Nov,SHEL 138,.M.W... 03:00 PM-04:15 PM,LE,000,"Flory, Neil",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4289,INT,1555,"Inquire:Music:Love,Death,Spiri",137,24-Aug,4-Nov,ONLN ZOOM,.M.W... 03:00 PM-04:15 PM,LE,001,"Flory, Neil",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4290,INT,1555,"Inquire:Music:Love,Death,Spiri",138,29-Sep,4-Nov,SHEL 121,..T.R.. 03:00 PM-04:15 PM,LE,000,"Flory, Neil",2,20,,20,,A,,,3
Jamestown,Multiple Divisions,4291,INT,1555,"Inquire:Music:Love,Death,Spiri",138,29-Sep,4-Nov,ONLN ZOOM,..T.R.. 03:00 PM-04:15 PM,LE,001,"Flory, Neil",2,20,,20,,A,,,3
Jamestown,Multiple Divisions,4292,INT,1555,Inquire:Dark Side of Tourism,,24-Aug,4-Nov,CARN 167,...W... 01:30 PM-02:45 PM,LE,004,"Forney, Jennifer",2,23,,23,,A,,,5
Jamestown,Multiple Divisions,4293,INT,1555,Inquire:Relationship Era (TV),,24-Aug,4-Nov,SHEL 110,.M.W... 01:30 PM-02:45 PM,LE,000,"Sellstrom, Simone",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4294,INT,1555,Inquire: Urban Legends,,24-Aug,4-Nov,ONLN ZOOM,.M..... 11:00 AM-12:15 PM,LE,001,"Munde, Christopher",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4311,INT,1555,Inquire: Urban Legends,,24-Aug,4-Nov,ONLN ZOOM,....R.. 01:30 PM-02:45 PM,LE,003,"Munde, Christopher",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4317,INT,1555,Inquire:What Makes Us Human?,,24-Aug,4-Nov,ONLN ZOOM,..T.... 07:30 PM-08:45 PM,LE,003,"Coe, Jennifer",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4319,INT,1555,Inquire:Mysteries of the Dream,,24-Aug,4-Nov,SHEL 223,....R.. 03:00 PM-03:50 PM,LE,004,"Smith, Tammy",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4320,INT,1555,Inquire:Gamers Guide to Galaxy,,24-Aug,4-Nov,SHEL 124,.M.W... 11:00 AM-11:50 AM,LE,004,"Stein, Johnny",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4330,INT,1555,Inquire:Let's Go Globe-Trottin,139,24-Aug,4-Nov,HULT 211,..T.R.. 11:00 AM-12:15 PM,LE,000,"Gedz, Cynthia",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4331,INT,1555,Inquire:Let's Go Globe-Trottin,139,24-Aug,4-Nov,ONLN ZOOM,..T.R.. 11:00 AM-12:15 PM,LE,001,"Gedz, Cynthia",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4413,INT,1555,Inquire: Food!,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Bessette, Shannon",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4415,INT,1555,Inquire: Let's Play Fair,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Brunelle, Aimee",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4417,INT,1555,Inquire:Mysteries of the Dream,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Smith, Tammy",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4418,INT,1555,Inquire: Race to Wellness,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Visbisky, Jennifer",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4419,INT,1555,Inquire:What Would Florence Ni,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Burrell, Heather",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4420,INT,1555,Inquire:Wellness and Happiness,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Cummings, Carla",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4511,INT,1555,Inquire: The Art of Adulting,,24-Aug,4-Nov,HULT 204,.M.W... 04:30 PM-05:45 PM,LE,000,"Silagyi, Tyler",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,4993,INT,1555,Inquire: In The News,,29-Sep,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Colosimo, Mandy",2,20,,20,,A,,,3
Jamestown,Multiple Divisions,5145,INT,1555,Inquire: Redefining Feminism,,24-Aug,4-Nov,HULT 254,..T.R.. 11:00 AM-12:15 PM,LE,000,"O'Brian, Rachel",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,5147,INT,1555,Inquire: The Black Experience,,29-Sep,4-Nov,HULT 203,..T.R.. 01:30 PM-02:45 PM,LE,000,"Scott, Alize",2,20,,20,,A,,,3
Jamestown,Multiple Divisions,5148,INT,1555,Inquire: The Magic of Disney,,24-Aug,4-Nov,HULT 203,..T.R.. 04:30 PM-05:45 PM,LE,000,"Brunacini, Alexis",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,5149,INT,1555,Inquire: 21st Century Cities,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Bessette, Shannon",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,5151,INT,1555,Inquire: Unfiltered Realities,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Drew, Emily",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,5222,INT,1555,Inquire:Wellness and Happiness,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Cummings, Carla",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,5321,INT,1555,Inquire: Artificial Intelligen,,24-Aug,4-Nov,ONLN ONLN,....... TBD-TBD,LE,002,"Reisch, Christopher",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,5322,INT,1555,Inquire:Robot Revolution,1,24-Aug,4-Nov,ONLN ZOOM,.M.W... 11:00 AM-12:15 PM,LE,001,"Griffin, Timothy",2,20,,20,,A,,,5
Jamestown,Multiple Divisions,5334,INT,1555,Inquire: Wellness & Happiness,,29-Sep,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Cummings, Carla",2,20,,20,,A,,,6
Jamestown,Multiple Divisions,4150,INT,2015,HONORS Project I,,24-Aug,18-Dec,SHEL 132,..T.R.. 12:31 PM-01:00 PM,FW,006,"Raynor, Angela",1,36,,36,,A,,,1
Jamestown,Multiple Divisions,4151,INT,2515,HONORS Project II,,24-Aug,18-Dec,SHEL 132,..T.R.. 12:31 PM-01:00 PM,FW,006,"Raynor, Angela",1,36,,36,,A,,,1
Jamestown,Public & Professional Services,4022,BUS,1360,Keyboarding/Word Processing,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Johnston, Jeanne",3,26,,26,,A,,,1
Jamestown,Public & Professional Services,4651,BUS,1360,Keyboarding/Word Processing,,4-Sep,20-Jan,HSNYJM RAN,....... TBD-TBD,LE,000,"Congdon, Sara",3,50,,50,,A,,,HS1
Jamestown,Public & Professional Services,4914,BUS,1360,Keyboarding/Word Processing,,4-Sep,14-Jun,HSNYJM SHE,....... TBD-TBD,LE,000,"Swanson, Molly",3,50,,50,,A,,,HS
Jamestown,Public & Professional Services,5318,BUS,1360,Keyboarding/Word Processing,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Johnston, Jeanne",3,26,,26,,A,,,1
Jamestown,Public & Professional Services,4023,BUS,1430,Entrepreneurship & Innovation,,24-Aug,18-Dec,HULT 211,..T.... 09:30 AM-10:45 AM,LE,004,"Bray, Sarah",3,26,,26,,A,,,1
Jamestown,Public & Professional Services,4925,BUS,1430,Entrepreneurship & Innovation,,4-Sep,14-Jun,HSNYJM SIL,....... TBD-TBD,LE,000,"Castiglia, Rachel",3,50,,50,,A,,,HS
